"unique_id","poll_id","poll_name","group_id","freqgrp_grp","extgrp_grp","freqdis_grp","extdis_grp"
"29102cpl.t1renew",8,"Central Power & Light",29102,FALSE,-0.0761363636363636,FALSE,-0.166666666666667
"29103cpl.t1renew",8,"Central Power & Light",29103,TRUE,0.0125,TRUE,0.3
"29104cpl.t1renew",8,"Central Power & Light",29104,NA,NA,FALSE,0
"29105cpl.t1renew",8,"Central Power & Light",29105,TRUE,0.0611111111111111,TRUE,0.15
"29106cpl.t1renew",8,"Central Power & Light",29106,FALSE,-0.125,FALSE,-0.166666666666667
"29107cpl.t1renew",8,"Central Power & Light",29107,FALSE,-0.0363636363636364,TRUE,0.0375
"29108cpl.t1renew",8,"Central Power & Light",29108,FALSE,-0.0266666666666666,FALSE,0
"29109cpl.t1renew",8,"Central Power & Light",29109,TRUE,0.0181818181818182,TRUE,0.166666666666667
"29110cpl.t1renew",8,"Central Power & Light",29110,TRUE,0.0166666666666667,FALSE,-0.0833333333333334
"29111cpl.t1renew",8,"Central Power & Light",29111,FALSE,-0.00833333333333341,FALSE,-0.0125
"29112cpl.t1renew",8,"Central Power & Light",29112,TRUE,0.0423076923076923,TRUE,0.35
"29113cpl.t1renew",8,"Central Power & Light",29113,FALSE,-0.075,FALSE,0
"29114cpl.t1renew",8,"Central Power & Light",29114,FALSE,-0.0269230769230769,TRUE,0.175
"29115cpl.t1renew",8,"Central Power & Light",29115,TRUE,0.0399999999999999,TRUE,0.0499999999999999
"29116cpl.t1renew",8,"Central Power & Light",29116,TRUE,0.0681818181818181,TRUE,0.05
"29102cpl.t1fossil",8,"Central Power & Light",29102,FALSE,-0.157777777777778,FALSE,-0.218518518518519
