"unique_id","poll_id","polarfreq","homofreq","polarex","homoex"
"9204nic2.t1forai1",13,FALSE,TRUE,-0.304761904761905,0.0651942065487294
"9205nic2.t1forai1",13,TRUE,FALSE,0.383116883116883,-0.0308125875117589
"9206nic2.t1forai1",13,FALSE,FALSE,-0.397435897435897,-0.00444317224729757
"9207nic2.t1forai1",13,FALSE,FALSE,-0.15625,-0.0156023557858695
"9208nic2.t1forai1",13,FALSE,FALSE,-0.307692307692308,-0.00985633827658811
"9209nic2.t1forai1",13,NA,TRUE,NA,0.0400525555453894
"9210nic2.t1forai1",13,FALSE,FALSE,-0.326923076923077,-0.0478717196813809
"9211nic2.t1forai1",13,FALSE,FALSE,-0.25,-0.0736694078403617
"9212nic2.t1forai1",13,FALSE,TRUE,-0.362637362637363,0.0875923203540495
"9213nic2.t1forai1",13,FALSE,TRUE,-0.133333333333333,0.0516414397675111
"9214nic2.t1forai1",13,TRUE,TRUE,0.282967032967033,0.131154683606952
"9215nic2.t1forai1",13,NA,TRUE,NA,0.0440526551440028
"9216nic2.t1forai1",13,TRUE,TRUE,0.285714285714286,0.0328576264431767
"9217nic2.t1forai1",13,TRUE,TRUE,0.224358974358974,0.0336484634886413
"9218nic2.t1forai1",13,FALSE,FALSE,-0.00769230769230766,-0.0670229280468344
"9219nic2.t1forai1",13,NA,TRUE,NA,0.0776558354734202
"9220nic2.t1forai1",13,TRUE,FALSE,0.211538461538462,-0.00496551018382119
"9221nic2.t1forai1",13,FALSE,FALSE,-0.204761904761905,-0.132143076446566
"9222nic2.t1forai1",13,FALSE,TRUE,-0.25,0.150755672288882
"9223nic2.t1forai1",13,FALSE,FALSE,-0.307692307692308,-0.0518913990331498
"9224nic2.t1forai1",13,FALSE,TRUE,-0.212121212121212,0.089935233657352
"9201nic2.t1trade_b",13,TRUE,TRUE,0.025974025974026,0.0304402640369951
"9202nic2.t1trade_b",13,FALSE,TRUE,-0.00714285714285712,0.0153453839663231
"9203nic2.t1trade_b",13,TRUE,TRUE,0.116666666666667,0.0723267618977644
"9204nic2.t1trade_b",13,FALSE,FALSE,-0.0380952380952381,-0.11036077877837
"9205nic2.t1trade_b",13,TRUE,TRUE,0.0642857142857143,0.0885332148448503
"9206nic2.t1trade_b",13,FALSE,FALSE,-0.208333333333333,-0.0593807993177585
"9207nic2.t1trade_b",13,FALSE,FALSE,-0.177083333333333,-0.0926773202042225
"9208nic2.t1trade_b",13,TRUE,FALSE,0.0416666666666667,-0.0429273399561058
"9209nic2.t1trade_b",13,FALSE,TRUE,-0.131410256410256,0.0569288635981461
"9210nic2.t1trade_b",13,FALSE,FALSE,-0.343406593406593,-0.1332155663326
"9211nic2.t1trade_b",13,NA,TRUE,NA,0.0620491522401363
"9212nic2.t1trade_b",13,FALSE,FALSE,-0.227272727272727,-0.0284292435211524
"9213nic2.t1trade_b",13,FALSE,FALSE,-0.0952380952380952,-0.00582729842643315
"9214nic2.t1trade_b",13,FALSE,TRUE,-0.240384615384615,0.0169875547232974
"9215nic2.t1trade_b",13,FALSE,FALSE,-0.0209790209790209,-0.0229024506154736
"9216nic2.t1trade_b",13,FALSE,TRUE,-0.178030303030303,0.0588437348426875
"9217nic2.t1trade_b",13,TRUE,TRUE,0.219230769230769,0.109089450102784
"9218nic2.t1trade_b",13,TRUE,TRUE,0.0104895104895105,0.020546093583793
"9219nic2.t1trade_b",13,FALSE,FALSE,-0.182692307692308,-0.0163432077379911
"9220nic2.t1trade_b",13,TRUE,TRUE,0.119047619047619,0.132473176574214
"9221nic2.t1trade_b",13,FALSE,FALSE,-0.166666666666667,-0.0224993750430882
"9222nic2.t1trade_b",13,NA,TRUE,NA,0.028428053338105
"9223nic2.t1trade_b",13,FALSE,TRUE,-0.0884615384615384,0.0660562137545885
"9224nic2.t1trade_b",13,FALSE,FALSE,-0.116666666666667,-0.119115483890496
"9544501nic1.t1att1",20,TRUE,FALSE,0.0624999999993745,-0.0216001344766706
"9544502nic1.t1att1",20,TRUE,TRUE,0.133333333333667,0.0318955385633792
"9544503nic1.t1att1",20,FALSE,FALSE,-0.176470588235588,-0.0607190092038487
"9544504nic1.t1att1",20,FALSE,FALSE,-0.111111111110555,-0.0323121703723653
"9544505nic1.t1att1",20,FALSE,FALSE,0,-0.0679395657436571
"9544506nic1.t1att1",20,FALSE,TRUE,-0.0833333333344453,0.162836147494258
"9544507nic1.t1att1",20,FALSE,TRUE,-0.100000000002002,0.12989746870968
"9544508nic1.t1att1",20,TRUE,TRUE,0.0277777777777778,0.0391546758278342
"9544509nic1.t1att1",20,FALSE,FALSE,-0.0555555555561116,-0.0397276983933716
"9544510nic1.t1att1",20,FALSE,FALSE,-0.153846153846539,-0.103068265209439
"9544511nic1.t1att1",20,FALSE,TRUE,-0.0625000000006255,0.0379645157448685
"9544512nic1.t1att1",20,FALSE,TRUE,-0.0555555555561115,0.0667784795605086
"9544513nic1.t1att1",20,FALSE,FALSE,-3.12749826036907e-13,-2.00672811700997e-13
"9544514nic1.t1att1",20,FALSE,TRUE,-0.09375,0.157841200506723
"9544515nic1.t1att1",20,FALSE,TRUE,-0.0769230769234618,0.135286901553652
"9544516nic1.t1att1",20,FALSE,FALSE,-6.67244037799719e-13,-5.21305221212742e-13
"9544517nic1.t1att1",20,FALSE,TRUE,-0.0357142857146432,0.0093366522328131
"9544518nic1.t1att1",20,FALSE,TRUE,-0.147058823530295,0.086814863034738
"9544519nic1.t1att1",20,TRUE,TRUE,0.088235294116764,0.102493731850965
"9544520nic1.t1att1",20,FALSE,TRUE,-0.250000000001787,0.0214959586555119
"9544521nic1.t1att1",20,FALSE,TRUE,-0.125000000000625,0.0406888254831219
"9544522nic1.t1att1",20,FALSE,FALSE,-0.115384615385,-0.0720369760233254
"9544523nic1.t1att1",20,FALSE,FALSE,-0.0833333333333333,-0.0281740828874955
"9544524nic1.t1att1",20,FALSE,FALSE,-0.0588235294123534,-0.0658360448879848
"9544525nic1.t1att1",20,FALSE,FALSE,-0.133333333334001,-0.022107065543397
"9544526nic1.t1att1",20,FALSE,TRUE,-0.0833333333344454,0.0651395182666861
"9544527nic1.t1att1",20,FALSE,FALSE,-4.16999768049209e-13,-1.94844140821715e-13
"9544528nic1.t1att1",20,FALSE,FALSE,-0.0666666666656659,-0.0983194988549511
"9544529nic1.t1att1",20,TRUE,TRUE,0.107142857141785,0.0379147018063983
"9544530nic1.t1att1",20,TRUE,TRUE,0.0666666666670003,0.0504078101769558
"9544501nic1.t1att2",20,FALSE,TRUE,-0.125000000000938,0.0437152432009711
"9544502nic1.t1att2",20,FALSE,TRUE,-0.0999999999996665,0.0748032566265597
"9544503nic1.t1att2",20,FALSE,TRUE,-0.117647058823824,0.018198370374941
"9544504nic1.t1att2",20,FALSE,TRUE,-0.0833333333330554,0.146523779162821
"9544505nic1.t1att2",20,FALSE,FALSE,-6.67244037799719e-13,-6.77236045021345e-14
"9544506nic1.t1att2",20,FALSE,TRUE,-0.138888888890001,0.0383582974712857
"9544507nic1.t1att2",20,FALSE,TRUE,-0.0666666666683347,0.0895778585624646
"9544508nic1.t1att2",20,TRUE,TRUE,0.0555555555558336,0.0452827236265204
"9544509nic1.t1att2",20,FALSE,TRUE,-0.166666666667223,0.106299548026454
"9544510nic1.t1att2",20,TRUE,TRUE,7.69884156426315e-13,0.0535196211281952
"9544511nic1.t1att2",20,FALSE,TRUE,-0.0937500000006255,0.100433093319694
"9544512nic1.t1att2",20,FALSE,TRUE,-0.0555555555563896,0.159094060121376
"9544513nic1.t1att2",20,FALSE,TRUE,-0.187500000000625,0.0057507274558643
"9544514nic1.t1att2",20,FALSE,TRUE,-0.0625000000003127,0.0406888254829993
"9544515nic1.t1att2",20,TRUE,TRUE,0.115384615383845,0.0279001342653336
"9544516nic1.t1att2",20,TRUE,TRUE,0.0333333333340006,0.0305184155018173
"9544517nic1.t1att2",20,FALSE,TRUE,-0.1071428571425,0.124354947646298
"9544518nic1.t1att2",20,TRUE,TRUE,0.058823529411176,0.0650293370724686
"9544519nic1.t1att2",20,TRUE,TRUE,0.0882352941164697,0.067050023077048
"9544520nic1.t1att2",20,FALSE,TRUE,-0.107142857141427,0.0977617138605689
"9544521nic1.t1att2",20,FALSE,TRUE,-0.0625,0.144913997667715
"9544522nic1.t1att2",20,FALSE,TRUE,-0.153846153846539,0.0637175162839279
"9544523nic1.t1att2",20,FALSE,TRUE,-0.0416666666658327,0.0245913195721362
"9544524nic1.t1att2",20,FALSE,FALSE,-0.147058823530001,-0.070602969502834
"9544525nic1.t1att2",20,FALSE,TRUE,-0.166666666667,3.28181926079196e-13
"9544526nic1.t1att2",20,FALSE,TRUE,-0.0277777777788898,0.170282528526103
"9544527nic1.t1att2",20,FALSE,TRUE,-0.0833333333341674,0.0573589367049787
"9544528nic1.t1att2",20,TRUE,TRUE,0.100000000000334,0.079434081647876
"9544529nic1.t1att2",20,TRUE,TRUE,0.0357142857139282,0.164087573877792
"9544530nic1.t1att2",20,TRUE,TRUE,0.066666666666333,0.0175003755572866
"9544501nic1.t1att3",20,FALSE,TRUE,-0.156250000000313,0.0061737691493095
"9544502nic1.t1att3",20,FALSE,TRUE,-0.0666666666656659,0.0936668855277867
"9544503nic1.t1att3",20,FALSE,FALSE,-5.88640247656258e-13,-0.0458365506363991
"9544504nic1.t1att3",20,FALSE,FALSE,0,0
"9544505nic1.t1att3",20,TRUE,TRUE,0.0666666666659994,0.0419031955161634
"9544506nic1.t1att3",20,FALSE,TRUE,-5.55999690732278e-13,0.0918828087935232
"9544507nic1.t1att3",20,FALSE,TRUE,-0.133333333335335,0.136598738624937
"9544508nic1.t1att3",20,TRUE,TRUE,0.0555555555552776,0.0916532918794413
"9544509nic1.t1att3",20,TRUE,TRUE,0.0833333333327774,0.0267071973062293
"9544510nic1.t1att3",20,FALSE,FALSE,-0.0769230769234619,-0.00625241906070384
"9544511nic1.t1att3",20,FALSE,FALSE,-0.0937500000006255,-0.0654304063167216
"9544512nic1.t1att3",20,FALSE,TRUE,-8.33999536098418e-13,0.0530268316041331
"9544513nic1.t1att3",20,TRUE,TRUE,0.124999999999687,0.0604235651966716
"9544514nic1.t1att3",20,FALSE,FALSE,-0.0312500000003127,-0.0533958245344917
"9544515nic1.t1att3",20,FALSE,FALSE,-0.0384615384619234,-0.0100092318163323
"9544516nic1.t1att3",20,FALSE,FALSE,-0.166666666667667,-0.0873589119089844
"9544517nic1.t1att3",20,FALSE,FALSE,-0.0714285714289289,-0.0472513540403238
"9544518nic1.t1att3",20,FALSE,TRUE,-0.0882352941185301,0.0749957026807767
"9544519nic1.t1att3",20,TRUE,FALSE,0.0294117647049993,-0.00794693453260997
"9544520nic1.t1att3",20,FALSE,TRUE,-1.07225339718298e-12,0.111424751107171
