"poll_id","source_poll_id","poll_name","issue_id","pair_id","group_id","group_key","net_change","gross_change","n_complete"
2,22,"UK Health","ukhealth.t1hlthfu","2:2204::ukhealth.t1hlthfu","2204","2:2204",0.0322222222222222,0.174444444444444,15
2,22,"UK Health","ukhealth.t1hlthfu","2:2206::ukhealth.t1hlthfu","2206","2:2206",0.0723958333333333,0.206770833333333,16
2,22,"UK Health","ukhealth.t1hlthfu","2:2210::ukhealth.t1hlthfu","2210","2:2210",0.0769230769230769,0.161538461538462,13
2,22,"UK Health","ukhealth.t1hlthfu","2:2202::ukhealth.t1hlthfu","2202","2:2202",0.0238636363636364,0.130681818181818,11
2,22,"UK Health","ukhealth.t1hlthfu","2:2201::ukhealth.t1hlthfu","2201","2:2201",0.0679487179487179,0.0987179487179487,13
2,22,"UK Health","ukhealth.t1ctexpt","2:2208::ukhealth.t1ctexpt","2208","2:2208",0.03515625,0.09765625,16
2,22,"UK Health","ukhealth.t1ctexpt","2:2203::ukhealth.t1ctexpt","2203","2:2203",0.0208333333333333,0.126388888888889,15
2,22,"UK Health","ukhealth.t1ctexpt","2:2212::ukhealth.t1ctexpt","2212","2:2212",0.0638888888888889,0.172222222222222,15
2,22,"UK Health","ukhealth.t1ctexpt","2:2211::ukhealth.t1ctexpt","2211","2:2211",0.09375,0.1484375,16
2,22,"UK Health","ukhealth.t1ctexpt","2:2215::ukhealth.t1ctexpt","2215","2:2215",0.076923076923077,0.211538461538462,13
2,22,"UK Health","ukhealth.t1ctexpt","2:2207::ukhealth.t1ctexpt","2207","2:2207",0.0496794871794871,0.165064102564103,13
2,22,"UK Health","ukhealth.t1ctexpt","2:2214::ukhealth.t1ctexpt","2214","2:2214",0.126225490196078,0.204656862745098,17
2,22,"UK Health","ukhealth.t1ctexpt","2:2209::ukhealth.t1ctexpt","2209","2:2209",0.0277777777777778,0.0694444444444445,15
2,22,"UK Health","ukhealth.t1ctexpt","2:2213::ukhealth.t1ctexpt","2213","2:2213",0.0364583333333334,0.213541666666667,12
2,22,"UK Health","ukhealth.t1ctexpt","2:2205::ukhealth.t1ctexpt","2205","2:2205",0.0125,0.1625,15
2,22,"UK Health","ukhealth.t1ctexpt","2:2204::ukhealth.t1ctexpt","2204","2:2204",0.0805555555555555,0.238888888888889,15
2,22,"UK Health","ukhealth.t1ctexpt","2:2206::ukhealth.t1ctexpt","2206","2:2206",0.00520833333333332,0.138020833333333,16
2,22,"UK Health","ukhealth.t1ctexpt","2:2210::ukhealth.t1ctexpt","2210","2:2210",0.0865384615384615,0.182692307692308,13
2,22,"UK Health","ukhealth.t1ctexpt","2:2202::ukhealth.t1ctexpt","2202","2:2202",0.0486111111111111,0.149305555555556,12
2,22,"UK Health","ukhealth.t1ctexpt","2:2201::ukhealth.t1ctexpt","2201","2:2201",0.0639880952380952,0.162202380952381,14
2,22,"UK Health","ukhealth.t1pritre","2:2208::ukhealth.t1pritre","2208","2:2208",0.0260416666666666,0.130208333333333,16
2,22,"UK Health","ukhealth.t1pritre","2:2203::ukhealth.t1pritre","2203","2:2203",0.0260416666666667,0.203125,16
2,22,"UK Health","ukhealth.t1pritre","2:2212::ukhealth.t1pritre","2212","2:2212",0.122222222222222,0.194444444444444,15
2,22,"UK Health","ukhealth.t1pritre","2:2211::ukhealth.t1pritre","2211","2:2211",0.0444444444444445,0.122222222222222,15
2,22,"UK Health","ukhealth.t1pritre","2:2215::ukhealth.t1pritre","2215","2:2215",0.0451388888888891,0.197916666666667,12
2,22,"UK Health","ukhealth.t1pritre","2:2207::ukhealth.t1pritre","2207","2:2207",0.0641025641025642,0.153846153846154,13
2,22,"UK Health","ukhealth.t1pritre","2:2214::ukhealth.t1pritre","2214","2:2214",0.0520833333333334,0.197916666666667,16
2,22,"UK Health","ukhealth.t1pritre","2:2209::ukhealth.t1pritre","2209","2:2209",0.05,0.138888888888889,15
2,22,"UK Health","ukhealth.t1pritre","2:2213::ukhealth.t1pritre","2213","2:2213",0.0256410256410256,0.320512820512821,13
2,22,"UK Health","ukhealth.t1pritre","2:2205::ukhealth.t1pritre","2205","2:2205",0.159722222222222,0.1875,12
2,22,"UK Health","ukhealth.t1pritre","2:2204::ukhealth.t1pritre","2204","2:2204",0.111111111111111,0.266666666666667,15
2,22,"UK Health","ukhealth.t1pritre","2:2206::ukhealth.t1pritre","2206","2:2206",0.163888888888889,0.275,15
2,22,"UK Health","ukhealth.t1pritre","2:2210::ukhealth.t1pritre","2210","2:2210",0.0544871794871794,0.169871794871795,13
2,22,"UK Health","ukhealth.t1pritre","2:2202::ukhealth.t1pritre","2202","2:2202",0.0208333333333335,0.173611111111111,12
2,22,"UK Health","ukhealth.t1pritre","2:2201::ukhealth.t1pritre","2201","2:2201",0.176282051282051,0.189102564102564,13
2,22,"UK Health","ukhealth.t1severi","2:2208::ukhealth.t1severi","2208","2:2208",0.0544871794871796,0.221153846153846,13
2,22,"UK Health","ukhealth.t1severi","2:2203::ukhealth.t1severi","2203","2:2203",0.141666666666667,0.266666666666667,10
2,22,"UK Health","ukhealth.t1severi","2:2212::ukhealth.t1severi","2212","2:2212",0.00555555555555565,0.222222222222222,15
2,22,"UK Health","ukhealth.t1severi","2:2211::ukhealth.t1severi","2211","2:2211",0.116666666666667,0.211111111111111,15
2,22,"UK Health","ukhealth.t1severi","2:2215::ukhealth.t1severi","2215","2:2215",0.121527777777778,0.211805555555556,12
2,22,"UK Health","ukhealth.t1severi","2:2207::ukhealth.t1severi","2207","2:2207",0.0961538461538463,0.166666666666667,13
2,22,"UK Health","ukhealth.t1severi","2:2214::ukhealth.t1severi","2214","2:2214",0.147222222222222,0.225,15
2,22,"UK Health","ukhealth.t1severi","2:2209::ukhealth.t1severi","2209","2:2209",0.0194444444444444,0.269444444444445,15
2,22,"UK Health","ukhealth.t1severi","2:2213::ukhealth.t1severi","2213","2:2213",0.0885416666666667,0.255208333333333,8
2,22,"UK Health","ukhealth.t1severi","2:2205::ukhealth.t1severi","2205","2:2205",0.141025641025641,0.185897435897436,13
2,22,"UK Health","ukhealth.t1severi","2:2204::ukhealth.t1severi","2204","2:2204",0.1125,0.229166666666667,10
2,22,"UK Health","ukhealth.t1severi","2:2206::ukhealth.t1severi","2206","2:2206",0.157738095238095,0.282738095238095,14
2,22,"UK Health","ukhealth.t1severi","2:2210::ukhealth.t1severi","2210","2:2210",0.0468750000000001,0.234375,8
2,22,"UK Health","ukhealth.t1severi","2:2202::ukhealth.t1severi","2202","2:2202",0.0555555555555556,0.148148148148148,9
2,22,"UK Health","ukhealth.t1severi","2:2201::ukhealth.t1severi","2201","2:2201",0.266025641025641,0.266025641025641,13
2,22,"UK Health","ukhealth.t1preven","2:2208::ukhealth.t1preven","2208","2:2208",0.107142857142857,0.321428571428571,14
2,22,"UK Health","ukhealth.t1preven","2:2203::ukhealth.t1preven","2203","2:2203",0.0166666666666667,0.183333333333333,15
2,22,"UK Health","ukhealth.t1preven","2:2212::ukhealth.t1preven","2212","2:2212",0.115384615384615,0.192307692307692,13
2,22,"UK Health","ukhealth.t1preven","2:2211::ukhealth.t1preven","2211","2:2211",0.303571428571429,0.339285714285714,14
2,22,"UK Health","ukhealth.t1preven","2:2215::ukhealth.t1preven","2215","2:2215",0.0192307692307692,0.25,13
2,22,"UK Health","ukhealth.t1preven","2:2207::ukhealth.t1preven","2207","2:2207",0.0625,0.104166666666667,12
2,22,"UK Health","ukhealth.t1preven","2:2214::ukhealth.t1preven","2214","2:2214",0.05,0.35,15
2,22,"UK Health","ukhealth.t1preven","2:2209::ukhealth.t1preven","2209","2:2209",0.09375,0.3125,16
2,22,"UK Health","ukhealth.t1preven","2:2213::ukhealth.t1preven","2213","2:2213",0.136363636363636,0.272727272727273,11
2,22,"UK Health","ukhealth.t1preven","2:2205::ukhealth.t1preven","2205","2:2205",0.0769230769230769,0.230769230769231,13
2,22,"UK Health","ukhealth.t1preven","2:2204::ukhealth.t1preven","2204","2:2204",0.0714285714285715,0.321428571428571,14
2,22,"UK Health","ukhealth.t1preven","2:2206::ukhealth.t1preven","2206","2:2206",0.116666666666667,0.35,15
2,22,"UK Health","ukhealth.t1preven","2:2210::ukhealth.t1preven","2210","2:2210",0.0909090909090909,0.318181818181818,11
2,22,"UK Health","ukhealth.t1preven","2:2202::ukhealth.t1preven","2202","2:2202",0,0.136363636363636,11
2,22,"UK Health","ukhealth.t1preven","2:2201::ukhealth.t1preven","2201","2:2201",0.125,0.232142857142857,14
2,22,"UK Health","ukhealth.t1dispub","2:2208::ukhealth.t1dispub","2208","2:2208",0.0833333333333333,0.116666666666667,15
2,22,"UK Health","ukhealth.t1dispub","2:2203::ukhealth.t1dispub","2203","2:2203",0.0227272727272727,0.159090909090909,11
2,22,"UK Health","ukhealth.t1dispub","2:2212::ukhealth.t1dispub","2212","2:2212",0.116666666666667,0.15,15
2,22,"UK Health","ukhealth.t1dispub","2:2211::ukhealth.t1dispub","2211","2:2211",0.1,0.166666666666667,15
2,22,"UK Health","ukhealth.t1dispub","2:2215::ukhealth.t1dispub","2215","2:2215",0.0576923076923077,0.25,13
2,22,"UK Health","ukhealth.t1dispub","2:2207::ukhealth.t1dispub","2207","2:2207",0.076923076923077,0.192307692307692,13
2,22,"UK Health","ukhealth.t1dispub","2:2214::ukhealth.t1dispub","2214","2:2214",0.0961538461538462,0.134615384615385,13
2,22,"UK Health","ukhealth.t1dispub","2:2209::ukhealth.t1dispub","2209","2:2209",0.0833333333333333,0.15,15
2,22,"UK Health","ukhealth.t1dispub","2:2213::ukhealth.t1dispub","2213","2:2213",0.03125,0.28125,8
2,22,"UK Health","ukhealth.t1dispub","2:2205::ukhealth.t1dispub","2205","2:2205",0.0454545454545455,0.136363636363636,11
2,22,"UK Health","ukhealth.t1dispub","2:2204::ukhealth.t1dispub","2204","2:2204",0,0.178571428571429,14
2,22,"UK Health","ukhealth.t1dispub","2:2206::ukhealth.t1dispub","2206","2:2206",0.181818181818182,0.181818181818182,11
2,22,"UK Health","ukhealth.t1dispub","2:2210::ukhealth.t1dispub","2210","2:2210",0.134615384615385,0.211538461538462,13
2,22,"UK Health","ukhealth.t1dispub","2:2202::ukhealth.t1dispub","2202","2:2202",0.0909090909090909,0.0909090909090909,11
2,22,"UK Health","ukhealth.t1dispub","2:2201::ukhealth.t1dispub","2201","2:2201",0.0384615384615385,0.192307692307692,13
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2303::ukmonarchy.t1supmon","2303","3:2303",0.114851845635308,0.162351850006315,18
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2309::ukmonarchy.t1supmon","2309","3:2309",0.0793947295138711,0.216807021906501,19
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2310::ukmonarchy.t1supmon","2310","3:2310",0.0956607149647814,0.202803572107639,14
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2307::ukmonarchy.t1supmon","2307","3:2307",0.0225735333035975,0.119308823171784,17
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2315::ukmonarchy.t1supmon","2315","3:2315",0.0927833368380864,0.180538887778918,15
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2314::ukmonarchy.t1supmon","2314","3:2314",0.128870363036792,0.159444446365039,18
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2308::ukmonarchy.t1supmon","2308","3:2308",0.0771805617130466,0.171004633729657,18
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2311::ukmonarchy.t1supmon","2311","3:2311",0.06402631711803,0.191824562259411,19
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2305::ukmonarchy.t1supmon","2305","3:2305",0.148737184130229,0.188903846419775,13
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2306::ukmonarchy.t1supmon","2306","3:2306",0.130273148417473,0.147856482201152,18
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2302::ukmonarchy.t1supmon","2302","3:2302",0.103444437185923,0.2540462911129,18
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2312::ukmonarchy.t1supmon","2312","3:2312",0.137192704714835,0.212536456994712,16
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2313::ukmonarchy.t1supmon","2313","3:2313",0.124656251631677,0.148937500081956,16
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2316::ukmonarchy.t1supmon","2316","3:2316",0.107197374889725,0.168320179769868,19
3,23,"UK Monarchy","ukmonarchy.t1supmon","3:2304::ukmonarchy.t1supmon","2304","3:2304",0.0209313718711629,0.09771568459623,17
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2303::ukmonarchy.t1mpop","2303","3:2303",0.0972222139437992,0.143518512447675,18
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2309::ukmonarchy.t1mpop","2309","3:2309",0.0307017596144427,0.0964912332986532,19
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2310::ukmonarchy.t1mpop","2310","3:2310",0.05,0.105555562178294,15
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2307::ukmonarchy.t1mpop","2307","3:2307",0.0245098015841315,0.117647069341996,17
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2315::ukmonarchy.t1mpop","2315","3:2315",0.0972222258647283,0.136111117402713,15
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2314::ukmonarchy.t1mpop","2314","3:2314",0.0370370381408268,0.0740740762816536,18
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2308::ukmonarchy.t1mpop","2308","3:2308",0.0138888855775197,0.0740740663475459,18
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2311::ukmonarchy.t1mpop","2311","3:2311",0.00219298271756426,0.103070178314259,19
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2305::ukmonarchy.t1mpop","2305","3:2305",0.0352564110205724,0.0673076991851515,13
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2306::ukmonarchy.t1mpop","2306","3:2306",0.0528508769838434,0.151535078098899,19
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2302::ukmonarchy.t1mpop","2302","3:2302",0.000925920075840272,0.128703698515892,18
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2312::ukmonarchy.t1mpop","2312","3:2312",0.0794117608491112,0.100980392273735,17
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2313::ukmonarchy.t1mpop","2313","3:2313",0.0494791669771075,0.174479163251817,16
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2316::ukmonarchy.t1mpop","2316","3:2316",0.0745613998488375,0.140350876670135,19
3,23,"UK Monarchy","ukmonarchy.t1mpop","3:2304::ukmonarchy.t1mpop","2304","3:2304",0.0117647069341996,0.115686278132831,17
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2303::ukmonarchy.t1pwrm","2303","3:2303",0.131944444444444,0.256944444444444,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2309::ukmonarchy.t1pwrm","2309","3:2309",0.0763888888888889,0.270833333333333,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2310::ukmonarchy.t1pwrm","2310","3:2310",0.158333333333333,0.241666666666667,15
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2307::ukmonarchy.t1pwrm","2307","3:2307",0.0546875,0.2109375,16
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2315::ukmonarchy.t1pwrm","2315","3:2315",0.00892857142857144,0.276785714285714,14
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2314::ukmonarchy.t1pwrm","2314","3:2314",0.152777777777778,0.236111111111111,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2308::ukmonarchy.t1pwrm","2308","3:2308",0.118055555555556,0.270833333333333,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2311::ukmonarchy.t1pwrm","2311","3:2311",0.177631578947368,0.282894736842105,19
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2305::ukmonarchy.t1pwrm","2305","3:2305",0.0288461538461538,0.163461538461538,13
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2306::ukmonarchy.t1pwrm","2306","3:2306",0.0902777777777778,0.215277777777778,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2302::ukmonarchy.t1pwrm","2302","3:2302",0.0625,0.145833333333333,18
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2312::ukmonarchy.t1pwrm","2312","3:2312",0.015625,0.171875,16
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2313::ukmonarchy.t1pwrm","2313","3:2313",0.075,0.225,15
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2316::ukmonarchy.t1pwrm","2316","3:2316",0.0328947368421053,0.138157894736842,19
3,23,"UK Monarchy","ukmonarchy.t1pwrm","3:2304::ukmonarchy.t1pwrm","2304","3:2304",0.025,0.158333333333333,15
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2303::ukmonarchy.t1reflor","2303","3:2303",0.0294117655824212,0.254901958739056,17
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2309::ukmonarchy.t1reflor","2309","3:2309",0.0147058867356358,0.181372545221273,17
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2310::ukmonarchy.t1reflor","2310","3:2310",4.9670538719108e-09,0.344444438815117,15
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2307::ukmonarchy.t1reflor","2307","3:2307",0.0588235259056091,0.215686268666211,17
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2315::ukmonarchy.t1reflor","2315","3:2315",0.108974351332738,0.339743591271914,13
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2314::ukmonarchy.t1reflor","2314","3:2314",0.0468749962747095,0.38020833209157,16
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2308::ukmonarchy.t1reflor","2308","3:2308",0.104166668839753,0.187499999068677,16
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2311::ukmonarchy.t1reflor","2311","3:2311",0.115740739636951,0.171296288569768,18
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2305::ukmonarchy.t1reflor","2305","3:2305",0.00641024800447298,0.173076920784437,13
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2306::ukmonarchy.t1reflor","2306","3:2306",0.0784313669976065,0.196078425821136,17
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2302::ukmonarchy.t1reflor","2302","3:2302",0.00925925374031053,0.138888892200258,18
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2312::ukmonarchy.t1reflor","2312","3:2312",0.155555551250776,0.24444444278876,15
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2313::ukmonarchy.t1reflor","2313","3:2313",0.161458330228925,0.265624994412064,16
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2316::ukmonarchy.t1reflor","2316","3:2316",0.00877193322307198,0.254385963082314,19
3,23,"UK Monarchy","ukmonarchy.t1reflor","3:2304::ukmonarchy.t1reflor","2304","3:2304",0.0388888875643412,0.105555554231008,15
4,25,"UK General Election","ukbge.t1redist","4:2501::ukbge.t1redist","2501","4:2501",0.0555555572112402,0.222222220566538,18
4,25,"UK General Election","ukbge.t1redist","4:2502::ukbge.t1redist","2502","4:2502",0.055238093648638,0.198095233667464,21
4,25,"UK General Election","ukbge.t1redist","4:2503::ukbge.t1redist","2503","4:2503",0.0100000027348014,0.148823532988044,17
4,25,"UK General Election","ukbge.t1redist","4:2504::ukbge.t1redist","2504","4:2504",0.130769236729695,0.256923072613203,13
4,25,"UK General Election","ukbge.t1redist","4:2505::ukbge.t1redist","2505","4:2505",0.0336842034992417,0.175789469166806,19
4,25,"UK General Election","ukbge.t1redist","4:2506::ukbge.t1redist","2506","4:2506",0.0644444450736046,0.15666666544146,18
4,25,"UK General Election","ukbge.t1redist","4:2507::ukbge.t1redist","2507","4:2507",0.147058826159029,0.22588235753424,17
4,25,"UK General Election","ukbge.t1redist","4:2508::ukbge.t1redist","2508","4:2508",0.065999998152256,0.182999996840954,20
4,25,"UK General Election","ukbge.t1redist","4:2509::ukbge.t1redist","2509","4:2509",0.041874997317791,0.166875002905727,16
4,25,"UK General Election","ukbge.t1redist","4:2510::ukbge.t1redist","2510","4:2510",0.0582352920490152,0.11705882146078,17
4,25,"UK General Election","ukbge.t1redist","4:2511::ukbge.t1redist","2511","4:2511",0.0531250024214388,0.196874991990626,16
4,25,"UK General Election","ukbge.t1redist","4:2512::ukbge.t1redist","2512","4:2512",0.0483333377374544,0.194999998642339,18
4,25,"UK General Election","ukbge.t1redist","4:2513::ukbge.t1redist","2513","4:2513",0.138888887233204,0.176666668719716,18
4,25,"UK General Election","ukbge.t1redist","4:2514::ukbge.t1redist","2514","4:2514",0.0409999974071979,0.139999993890524,20
4,25,"UK General Election","ukbge.t1redist","4:2515::ukbge.t1redist","2515","4:2515",0.133333331346512,0.222666670878728,15
4,25,"UK General Election","ukbge.t1tax","4:2501::ukbge.t1tax","2501","4:2501",0.12888888683584,0.295555550191137,18
4,25,"UK General Election","ukbge.t1tax","4:2502::ukbge.t1tax","2502","4:2502",0.027619046824319,0.130476188092005,21
4,25,"UK General Election","ukbge.t1tax","4:2503::ukbge.t1tax","2503","4:2503",0.0724999979138374,0.197499997913837,16
4,25,"UK General Election","ukbge.t1tax","4:2504::ukbge.t1tax","2504","4:2504",0.0840000033378602,0.1599999944369,15
4,25,"UK General Election","ukbge.t1tax","4:2505::ukbge.t1tax","2505","4:2505",0.133333328697416,0.226666665739483,18
4,25,"UK General Election","ukbge.t1tax","4:2506::ukbge.t1tax","2506","4:2506",0.00437499396502957,0.171874998137355,16
4,25,"UK General Election","ukbge.t1tax","4:2507::ukbge.t1tax","2507","4:2507",0.131764702937182,0.219999997054829,17
4,25,"UK General Election","ukbge.t1tax","4:2508::ukbge.t1tax","2508","4:2508",0.115555554628372,0.207777774996228,18
4,25,"UK General Election","ukbge.t1tax","4:2509::ukbge.t1tax","2509","4:2509",0.286875002086163,0.338124997913837,16
4,25,"UK General Election","ukbge.t1tax","4:2510::ukbge.t1tax","2510","4:2510",0.102941176470588,0.20058823333067,17
4,25,"UK General Election","ukbge.t1tax","4:2511::ukbge.t1tax","2511","4:2511",0.0518749980255961,0.208124999888241,16
4,25,"UK General Election","ukbge.t1tax","4:2512::ukbge.t1tax","2512","4:2512",0.0347368403484946,0.271578945611653,19
4,25,"UK General Election","ukbge.t1tax","4:2513::ukbge.t1tax","2513","4:2513",0.150588228422053,0.239999999018276,17
4,25,"UK General Election","ukbge.t1tax","4:2514::ukbge.t1tax","2514","4:2514",0.133333328697416,0.272222217586305,18
4,25,"UK General Election","ukbge.t1tax","4:2515::ukbge.t1tax","2515","4:2515",0.0835714318922589,0.202142853822027,14
4,25,"UK General Election","ukbge.t1wage","4:2501::ukbge.t1wage","2501","4:2501",0.0106249991804361,0.198124999180436,16
4,25,"UK General Election","ukbge.t1wage","4:2502::ukbge.t1wage","2502","4:2502",0.158095236335482,0.206666669675282,21
4,25,"UK General Election","ukbge.t1wage","4:2503::ukbge.t1wage","2503","4:2503",0.0779999981323877,0.189999998609225,15
4,25,"UK General Election","ukbge.t1wage","4:2504::ukbge.t1wage","2504","4:2504",0.0294117655824213,0.264705881476402,17
4,25,"UK General Election","ukbge.t1wage","4:2505::ukbge.t1wage","2505","4:2505",0.121111114819845,0.177777783738242,18
4,25,"UK General Election","ukbge.t1wage","4:2506::ukbge.t1wage","2506","4:2506",0.0970588186207938,0.117058820584241,17
4,25,"UK General Election","ukbge.t1wage","4:2507::ukbge.t1wage","2507","4:2507",0.0106250001117587,0.135625001974404,16
4,25,"UK General Election","ukbge.t1wage","4:2508::ukbge.t1wage","2508","4:2508",0.0988235350917369,0.176470589988372,17
4,25,"UK General Election","ukbge.t1wage","4:2509::ukbge.t1wage","2509","4:2509",0.0666666616996128,0.177333332101504,15
4,25,"UK General Election","ukbge.t1wage","4:2510::ukbge.t1wage","2510","4:2510",0.0288235229604382,0.282941169598523,17
4,25,"UK General Election","ukbge.t1wage","4:2511::ukbge.t1wage","2511","4:2511",0.0446666677792867,0.13400000333786,15
4,25,"UK General Election","ukbge.t1wage","4:2512::ukbge.t1wage","2512","4:2512",0.000588239992366235,0.293529410572613,17
4,25,"UK General Election","ukbge.t1wage","4:2513::ukbge.t1wage","2513","4:2513",8.27842319386621e-10,0.16666666418314,18
4,25,"UK General Election","ukbge.t1wage","4:2514::ukbge.t1wage","2514","4:2514",0.0963157885953,0.148947367542668,19
4,25,"UK General Election","ukbge.t1wage","4:2515::ukbge.t1wage","2515","4:2515",0.0113333374261857,0.234000004331271,15
4,25,"UK General Election","ukbge.t1eu","4:2501::ukbge.t1eu","2501","4:2501",0.0133333293100197,0.1233333311975,12
4,25,"UK General Election","ukbge.t1eu","4:2502::ukbge.t1eu","2502","4:2502",0.140555558933152,0.250555555025737,18
4,25,"UK General Election","ukbge.t1eu","4:2503::ukbge.t1eu","2503","4:2503",0.07166667158405,0.210000002135833,12
4,25,"UK General Election","ukbge.t1eu","4:2504::ukbge.t1eu","2504","4:2504",0.132142860974584,0.250714291419302,14
4,25,"UK General Election","ukbge.t1eu","4:2505::ukbge.t1eu","2505","4:2505",0.14647058791974,0.204117640852928,17
4,25,"UK General Election","ukbge.t1eu","4:2506::ukbge.t1eu","2506","4:2506",0.130555556880103,0.185000000728501,18
4,25,"UK General Election","ukbge.t1eu","4:2507::ukbge.t1eu","2507","4:2507",0.24399999777476,0.333333335320155,15
4,25,"UK General Election","ukbge.t1eu","4:2508::ukbge.t1eu","2508","4:2508",0.14705882528249,0.167058827245937,17
4,25,"UK General Election","ukbge.t1eu","4:2509::ukbge.t1eu","2509","4:2509",0.176666659116745,0.221999996900558,15
4,25,"UK General Election","ukbge.t1eu","4:2510::ukbge.t1eu","2510","4:2510",0.0988235272028866,0.314117646392654,17
4,25,"UK General Election","ukbge.t1eu","4:2511::ukbge.t1eu","2511","4:2511",0.11615384885898,0.168461544009356,13
4,25,"UK General Election","ukbge.t1eu","4:2512::ukbge.t1eu","2512","4:2512",0.0205882402027355,0.254705883124295,17
4,25,"UK General Election","ukbge.t1eu","4:2513::ukbge.t1eu","2513","4:2513",0.153846158431127,0.30769231227728,13
4,25,"UK General Election","ukbge.t1eu","4:2514::ukbge.t1eu","2514","4:2514",0.231111106773217,0.249999997516473,18
4,25,"UK General Election","ukbge.t1eu","4:2515::ukbge.t1eu","2515","4:2515",0.0124999942878882,0.152499994883935,12
5,26,"Australia Republic Referendum","aus.republican1","5:2610::aus.republican1","2610","5:2610",0.00595238095238106,0.172619047619048,14
5,26,"Australia Republic Referendum","aus.republican1","5:2617::aus.republican1","2617","5:2617",0.0238095238095239,0.202380952380952,14
5,26,"Australia Republic Referendum","aus.republican1","5:2601::aus.republican1","2601","5:2601",0.114583333333333,0.15625,16
5,26,"Australia Republic Referendum","aus.republican1","5:2615::aus.republican1","2615","5:2615",0.0505952380952381,0.276785714285714,14
5,26,"Australia Republic Referendum","aus.republican1","5:2623::aus.republican1","2623","5:2623",0.121794871794872,0.173076923076923,13
5,26,"Australia Republic Referendum","aus.republican1","5:2620::aus.republican1","2620","5:2620",0.0572916666666668,0.171875,16
5,26,"Australia Republic Referendum","aus.republican1","5:2622::aus.republican1","2622","5:2622",0.122222222222222,0.144444444444445,15
5,26,"Australia Republic Referendum","aus.republican1","5:2618::aus.republican1","2618","5:2618",0.111111111111111,0.152777777777778,12
5,26,"Australia Republic Referendum","aus.republican1","5:2619::aus.republican1","2619","5:2619",0.1,0.211111111111111,15
5,26,"Australia Republic Referendum","aus.republican1","5:2604::aus.republican1","2604","5:2604",0.0156249999999999,0.161458333333333,16
5,26,"Australia Republic Referendum","aus.republican1","5:2616::aus.republican1","2616","5:2616",0.166666666666667,0.222222222222222,15
