"poll_id","source_poll_id","poll_name","issue_id","pair_id","group_id","group_key","t1mean","t2mean","t1sd","t2sd","n_t1","n_t2","n_complete","t1mean_cc","t2mean_cc","t1sd_cc","t2sd_cc","polarex","homoex","polarfreq","homofreq","polar_abs","polarex_cc","homoex_cc","polarfreq_cc","homofreq_cc","polar_abs_cc"
12,91,"New Haven","nh.t1endexp","12:9104::nh.t1endexp","9104","12:9104",0.729166666666667,0.625,0.314576434802948,0.287030248643525,12,12,12,0.729166666666667,0.625,0.314576434802948,0.287030248643525,-0.104166666666667,0.0275461861594232,FALSE,TRUE,-0.104166666666667,-0.104166666666667,0.0275461861594232,FALSE,TRUE,-0.104166666666667
12,91,"New Haven","nh.t1endexp","12:9105::nh.t1endexp","9105","12:9105",0.8,0.7875,0.24438130497692,0.243313355344274,10,10,10,0.8,0.7875,0.24438130497692,0.243313355344274,-0.0125000000000001,0.00106794963264575,FALSE,TRUE,-0.0125000000000001,-0.0125000000000001,0.00106794963264575,FALSE,TRUE,-0.0125000000000001
12,91,"New Haven","nh.t1endexp","12:9106::nh.t1endexp","9106","12:9106",0.71875,0.5625,0.257694101601104,0.314576434802948,4,4,4,0.71875,0.5625,0.257694101601104,0.314576434802948,-0.15625,-0.0568823332018441,FALSE,FALSE,-0.15625,-0.15625,-0.0568823332018441,FALSE,FALSE,-0.15625
12,91,"New Haven","nh.t1endexp","12:9107::nh.t1endexp","9107","12:9107",0.7125,0.410000002384186,0.343844683929629,0.278687402066701,10,10,10,0.7125,0.410000002384186,0.343844683929629,0.278687402066701,-0.302499997615814,0.065157281862928,FALSE,TRUE,-0.122500002384186,-0.302499997615814,0.065157281862928,FALSE,TRUE,-0.122500002384186
12,91,"New Haven","nh.t1endexp","12:9108::nh.t1endexp","9108","12:9108",0.646875001490116,0.5,0.403431154627855,0.377964473009227,8,8,8,0.646875001490116,0.5,0.403431154627855,0.377964473009227,-0.146875001490116,0.0254666816186282,FALSE,TRUE,-0.146875001490116,-0.146875001490116,0.0254666816186282,FALSE,TRUE,-0.146875001490116
12,91,"New Haven","nh.t1endexp","12:9109::nh.t1endexp","9109","12:9109",0.708333333333333,0.736111111111111,0.347985272676876,0.321401012927948,9,9,9,0.708333333333333,0.736111111111111,0.347985272676876,0.321401012927948,0.0277777777777778,0.0265842597489283,TRUE,TRUE,0.0277777777777778,0.0277777777777778,0.0265842597489283,TRUE,TRUE,0.0277777777777778
12,91,"New Haven","nh.t1endexp","12:9110::nh.t1endexp","9110","12:9110",0.600000001490116,0.646875001490116,0.298208939644706,0.216067739269276,8,8,8,0.600000001490116,0.646875001490116,0.298208939644706,0.216067739269276,0.046875,0.0821412003754295,TRUE,TRUE,0.046875,0.046875,0.0821412003754295,TRUE,TRUE,0.046875
12,91,"New Haven","nh.t1endexp","12:9111::nh.t1endexp","9111","12:9111",0.800000001083721,0.829545454545455,0.199999999254942,0.269679944985297,11,11,11,0.800000001083721,0.829545454545455,0.199999999254942,0.269679944985297,0.0295454534617338,-0.0696799457303549,TRUE,FALSE,0.0295454534617338,0.0295454534617338,-0.0696799457303549,TRUE,FALSE,0.0295454534617338
12,91,"New Haven","nh.t1endexp","12:9112::nh.t1endexp","9112","12:9112",0.865625001490116,0.850000001490116,0.229104427361082,0.190394326081303,8,8,8,0.865625001490116,0.850000001490116,0.229104427361082,0.190394326081303,-0.015625,0.0387101012797792,FALSE,TRUE,-0.015625,-0.015625,0.0387101012797792,FALSE,TRUE,-0.015625
12,91,"New Haven","nh.t1endexp","12:9113::nh.t1endexp","9113","12:9113",0.883333335320155,0.958333333333333,0.142886898186139,0.102062072615966,6,6,6,0.883333335320155,0.958333333333333,0.142886898186139,0.102062072615966,0.0749999980131786,0.0408248255701729,TRUE,TRUE,0.0749999980131786,0.0749999980131786,0.0408248255701729,TRUE,TRUE,0.0749999980131786
12,91,"New Haven","nh.t1endexp","12:9114::nh.t1endexp","9114","12:9114",0.910714285714286,0.625,0.187003310385774,0.420812705765087,7,7,7,0.910714285714286,0.625,0.187003310385774,0.420812705765087,-0.285714285714286,-0.233809395379313,FALSE,FALSE,-0.285714285714286,-0.285714285714286,-0.233809395379313,FALSE,FALSE,-0.285714285714286
12,91,"New Haven","nh.t1endexp","12:9115::nh.t1endexp","9115","12:9115",0.825000001833989,0.686538462455456,0.187638835898347,0.242086284633897,13,13,13,0.825000001833989,0.686538462455456,0.187638835898347,0.242086284633897,-0.138461539378533,-0.05444744873555,FALSE,FALSE,-0.138461539378533,-0.138461539378533,-0.05444744873555,FALSE,FALSE,-0.138461539378533
12,91,"New Haven","nh.t1endexp","12:9116::nh.t1endexp","9116","12:9116",0.787500003973643,0.875,0.202947034782764,0.0790569415042095,6,6,6,0.787500003973643,0.875,0.202947034782764,0.0790569415042095,0.087499996026357,0.123890093278555,TRUE,TRUE,0.087499996026357,0.087499996026357,0.123890093278555,TRUE,TRUE,0.087499996026357
13,92,"National Issues Convention 2","nic2.t1envir","13:9201::nic2.t1envir","9201","13:9201",0.83388888835907,0.899999992052714,0.168220930167337,0.100888915654103,15,15,15,0.83388888835907,0.899999992052714,0.168220930167337,0.100888915654103,0.0661111036936441,0.0673320145132345,TRUE,TRUE,0.0661111036936441,0.0661111036936441,0.0673320145132345,TRUE,TRUE,0.0661111036936441
13,92,"National Issues Convention 2","nic2.t1envir","13:9202::nic2.t1envir","9202","13:9202",0.84277777671814,0.766666664679845,0.16056900849005,0.221534146497542,15,15,15,0.84277777671814,0.766666664679845,0.16056900849005,0.221534146497542,-0.0761111120382946,-0.0609651380074921,FALSE,FALSE,-0.0761111120382946,-0.0761111120382946,-0.0609651380074921,FALSE,FALSE,-0.0761111120382946
13,92,"National Issues Convention 2","nic2.t1envir","13:9203::nic2.t1envir","9203","13:9203",0.771875003585592,0.781250001862645,0.30026030464903,0.275907593073406,16,16,16,0.771875003585592,0.781250001862645,0.30026030464903,0.275907593073406,0.00937499827705324,0.0243527115756238,TRUE,TRUE,0.00937499827705324,0.00937499827705324,0.0243527115756238,TRUE,TRUE,0.00937499827705324
13,92,"National Issues Convention 2","nic2.t1envir","13:9204::nic2.t1envir","9204","13:9204",0.763888891537984,0.725000001986821,0.152676736529896,0.215679988158079,15,15,15,0.763888891537984,0.725000001986821,0.152676736529896,0.215679988158079,-0.0388888895511628,-0.063003251628183,FALSE,FALSE,-0.0388888895511628,-0.0388888895511628,-0.063003251628183,FALSE,FALSE,-0.0388888895511628
13,92,"National Issues Convention 2","nic2.t1envir","13:9205::nic2.t1envir","9205","13:9205",0.793452384748629,0.812500003193106,0.223611060944021,0.208647199839578,14,14,14,0.793452384748629,0.812500003193106,0.223611060944021,0.208647199839578,0.0190476184444769,0.0149638611044433,TRUE,TRUE,0.0190476184444769,0.0190476184444769,0.0149638611044433,TRUE,TRUE,0.0190476184444769
13,92,"National Issues Convention 2","nic2.t1envir","13:9206::nic2.t1envir","9206","13:9206",0.744230773013372,0.759615391492844,0.279164273497701,0.257701877289263,13,13,13,0.744230773013372,0.759615391492844,0.279164273497701,0.257701877289263,0.0153846184794719,0.0214623962084385,TRUE,TRUE,0.0153846184794719,0.0153846184794719,0.0214623962084385,TRUE,TRUE,0.0153846184794719
13,92,"National Issues Convention 2","nic2.t1envir","13:9207::nic2.t1envir","9207","13:9207",0.783333331346512,0.732812499627471,0.179118212905024,0.203248363315873,16,16,16,0.783333331346512,0.732812499627471,0.179118212905024,0.203248363315873,-0.0505208317190409,-0.0241301504108487,FALSE,FALSE,-0.0505208317190409,-0.0505208317190409,-0.0241301504108487,FALSE,FALSE,-0.0505208317190409
13,92,"National Issues Convention 2","nic2.t1envir","13:9208::nic2.t1envir","9208","13:9208",0.698076926744901,0.755769242460911,0.285452730424393,0.242417054400082,13,13,13,0.698076926744901,0.755769242460911,0.285452730424393,0.242417054400082,0.05769231571601,0.043035676024311,TRUE,TRUE,0.05769231571601,0.05769231571601,0.043035676024311,TRUE,TRUE,0.05769231571601
13,92,"National Issues Convention 2","nic2.t1envir","13:9209::nic2.t1envir","9209","13:9209",0.742261907884053,0.689285714711462,0.178265153103786,0.189309038605496,14,14,14,0.742261907884053,0.689285714711462,0.178265153103786,0.189309038605496,-0.0529761931725911,-0.0110438855017105,FALSE,FALSE,-0.0529761931725911,-0.0529761931725911,-0.0110438855017105,FALSE,FALSE,-0.0529761931725911
13,92,"National Issues Convention 2","nic2.t1envir","13:9210::nic2.t1envir","9210","13:9210",0.854761907032558,0.851785719394684,0.141070168607942,0.18278409839913,14,14,14,0.854761907032558,0.851785719394684,0.141070168607942,0.18278409839913,-0.00297618763787411,-0.0417139297911879,FALSE,FALSE,-0.00297618763787411,-0.00297618763787411,-0.0417139297911879,FALSE,FALSE,-0.00297618763787411
13,92,"National Issues Convention 2","nic2.t1envir","13:9211::nic2.t1envir","9211","13:9211",0.766071423888206,0.756547618125166,0.248337723570139,0.272907316169712,14,14,14,0.766071423888206,0.756547618125166,0.248337723570139,0.272907316169712,-0.00952380576304024,-0.0245695925995722,FALSE,FALSE,-0.00952380576304024,-0.00952380576304024,-0.0245695925995722,FALSE,FALSE,-0.00952380576304024
13,92,"National Issues Convention 2","nic2.t1envir","13:9212::nic2.t1envir","9212","13:9212",0.710119047335216,0.680357140089784,0.166896589615052,0.221267886368763,14,14,14,0.710119047335216,0.680357140089784,0.166896589615052,0.221267886368763,-0.0297619072454317,-0.0543712967537114,FALSE,FALSE,-0.0297619072454317,-0.0297619072454317,-0.0543712967537114,FALSE,FALSE,-0.0297619072454317
13,92,"National Issues Convention 2","nic2.t1envir","13:9213::nic2.t1envir","9213","13:9213",0.686111118396123,0.720000004768372,0.199768389339377,0.173256621506723,15,15,15,0.686111118396123,0.720000004768372,0.199768389339377,0.173256621506723,0.0338888863722483,0.0265117678326545,TRUE,TRUE,0.0338888863722483,0.0338888863722483,0.0265117678326545,TRUE,TRUE,0.0338888863722483
13,92,"National Issues Convention 2","nic2.t1envir","13:9214::nic2.t1envir","9214","13:9214",0.82888889114062,0.832222225268682,0.231173390542318,0.218850410811034,15,15,15,0.82888889114062,0.832222225268682,0.231173390542318,0.218850410811034,0.00333333412806203,0.0123229797312837,TRUE,TRUE,0.00333333412806203,0.00333333412806203,0.0123229797312837,TRUE,TRUE,0.00333333412806203
13,92,"National Issues Convention 2","nic2.t1envir","13:9215::nic2.t1envir","9215","13:9215",0.807142862251827,0.778571424739701,0.140886124757398,0.246291171197353,14,14,14,0.807142862251827,0.778571424739701,0.140886124757398,0.246291171197353,-0.0285714375121253,-0.105405046439955,FALSE,FALSE,-0.0285714375121253,-0.0285714375121253,-0.105405046439955,FALSE,FALSE,-0.0285714375121253
13,92,"National Issues Convention 2","nic2.t1envir","13:9216::nic2.t1envir","9216","13:9216",0.838690483144351,0.851785715137209,0.196758106206364,0.144603000626546,14,14,14,0.838690483144351,0.851785715137209,0.196758106206364,0.144603000626546,0.0130952319928578,0.0521551055798185,TRUE,TRUE,0.0130952319928578,0.0130952319928578,0.0521551055798185,TRUE,TRUE,0.0130952319928578
13,92,"National Issues Convention 2","nic2.t1envir","13:9217::nic2.t1envir","9217","13:9217",0.748076929495885,0.790384622720572,0.11567803922926,0.133673449638235,13,13,13,0.748076929495885,0.790384622720572,0.11567803922926,0.133673449638235,0.0423076932246869,-0.0179954104089752,TRUE,FALSE,0.0423076932246869,0.0423076932246869,-0.0179954104089752,TRUE,FALSE,0.0423076932246869
13,92,"National Issues Convention 2","nic2.t1envir","13:9218::nic2.t1envir","9218","13:9218",0.758333332263506,0.763461537659168,0.250346981347328,0.279250367682801,13,13,13,0.758333332263506,0.763461537659168,0.250346981347328,0.279250367682801,0.00512820539566183,-0.0289033863354729,TRUE,FALSE,0.00512820539566183,0.00512820539566183,-0.0289033863354729,TRUE,FALSE,0.00512820539566183
13,92,"National Issues Convention 2","nic2.t1envir","13:9219::nic2.t1envir","9219","13:9219",0.780208330601454,0.798437500372529,0.245097764409569,0.203811343387298,16,16,16,0.780208330601454,0.798437500372529,0.245097764409569,0.203811343387298,0.0182291697710752,0.041286421022271,TRUE,TRUE,0.0182291697710752,0.0182291697710752,0.041286421022271,TRUE,TRUE,0.0182291697710752
13,92,"National Issues Convention 2","nic2.t1envir","13:9220::nic2.t1envir","9220","13:9220",0.881547621318272,0.807738097650664,0.158895049799519,0.191247150982663,14,14,14,0.881547621318272,0.807738097650664,0.158895049799519,0.191247150982663,-0.0738095236676081,-0.0323521011831436,FALSE,FALSE,-0.0738095236676081,-0.0738095236676081,-0.0323521011831436,FALSE,FALSE,-0.0738095236676081
13,92,"National Issues Convention 2","nic2.t1envir","13:9221::nic2.t1envir","9221","13:9221",0.708333343267441,0.736666672428449,0.214110377709478,0.215445275673434,15,15,15,0.708333343267441,0.736666672428449,0.214110377709478,0.215445275673434,0.0283333291610082,-0.00133489796395589,TRUE,FALSE,0.0283333291610082,0.0283333291610082,-0.00133489796395589,TRUE,FALSE,0.0283333291610082
13,92,"National Issues Convention 2","nic2.t1envir","13:9222::nic2.t1envir","9222","13:9222",0.775000000993411,0.76666667064031,0.20378365388602,0.123091489511969,12,12,12,0.775000000993411,0.76666667064031,0.20378365388602,0.123091489511969,-0.00833333035310113,0.0806921643740507,FALSE,TRUE,-0.00833333035310113,-0.00833333035310113,0.0806921643740507,FALSE,TRUE,-0.00833333035310113
13,92,"National Issues Convention 2","nic2.t1envir","13:9223::nic2.t1envir","9223","13:9223",0.754761898091861,0.739880951387542,0.216536306928117,0.19715331211427,14,14,14,0.754761898091861,0.739880951387542,0.216536306928117,0.19715331211427,-0.0148809467043195,0.0193829948138471,FALSE,TRUE,-0.0148809467043195,-0.0148809467043195,0.0193829948138471,FALSE,TRUE,-0.0148809467043195
13,92,"National Issues Convention 2","nic2.t1envir","13:9224::nic2.t1envir","9224","13:9224",0.786111108958721,0.677083334575097,0.223926540720875,0.274370839310228,12,12,12,0.786111108958721,0.677083334575097,0.223926540720875,0.274370839310228,-0.109027774383624,-0.0504442985893529,FALSE,FALSE,-0.109027774383624,-0.109027774383624,-0.0504442985893529,FALSE,FALSE,-0.109027774383624
13,92,"National Issues Convention 2","nic2.t1usseca","13:9201::nic2.t1usseca","9201","13:9201",0.80116666952769,0.789333333571752,0.133232024653037,0.180127602011159,15,15,15,0.80116666952769,0.789333333571752,0.133232024653037,0.180127602011159,-0.0118333359559378,-0.0468955773581221,FALSE,FALSE,-0.0118333359559378,-0.0118333359559378,-0.0468955773581221,FALSE,FALSE,-0.0118333359559378
13,92,"National Issues Convention 2","nic2.t1usseca","13:9202::nic2.t1usseca","9202","13:9202",0.781000008185704,0.799333337942759,0.214052735501163,0.168341349260936,15,15,15,0.781000008185704,0.799333337942759,0.214052735501163,0.168341349260936,0.0183333297570546,0.0457113862402269,TRUE,TRUE,0.0183333297570546,0.0183333297570546,0.0457113862402269,TRUE,TRUE,0.0183333297570546
13,92,"National Issues Convention 2","nic2.t1usseca","13:9203::nic2.t1usseca","9203","13:9203",0.732500003650785,0.772812495008111,0.169676162826909,0.178428021166819,16,16,16,0.732500003650785,0.772812495008111,0.169676162826909,0.178428021166819,0.0403124913573263,-0.00875185833990999,TRUE,FALSE,0.0403124913573263,0.0403124913573263,-0.00875185833990999,TRUE,FALSE,0.0403124913573263
13,92,"National Issues Convention 2","nic2.t1usseca","13:9204::nic2.t1usseca","9204","13:9204",0.79099999666214,0.810333331425985,0.161446586317737,0.130390438243504,15,15,15,0.79099999666214,0.810333331425985,0.161446586317737,0.130390438243504,0.0193333347638448,0.0310561480742333,TRUE,TRUE,0.0193333347638448,0.0193333347638448,0.0310561480742333,TRUE,TRUE,0.0193333347638448
13,92,"National Issues Convention 2","nic2.t1usseca","13:9205::nic2.t1usseca","9205","13:9205",0.729642853140831,0.790714280945914,0.158629511072368,0.114805141407699,14,14,14,0.729642853140831,0.790714280945914,0.158629511072368,0.114805141407699,0.0610714278050831,0.0438243696646684,TRUE,TRUE,0.0610714278050831,0.0610714278050831,0.0438243696646684,TRUE,TRUE,0.0610714278050831
13,92,"National Issues Convention 2","nic2.t1usseca","13:9206::nic2.t1usseca","9206","13:9206",0.822692302557138,0.821923072521503,0.130041906094471,0.11892818363861,13,13,13,0.822692302557138,0.821923072521503,0.130041906094471,0.11892818363861,-0.000769230035635227,0.0111137224558613,FALSE,TRUE,-0.000769230035635227,-0.000769230035635227,0.0111137224558613,FALSE,TRUE,-0.000769230035635227
13,92,"National Issues Convention 2","nic2.t1usseca","13:9207::nic2.t1usseca","9207","13:9207",0.767734374850988,0.797812497243285,0.22322364112902,0.153024711087515,16,16,16,0.767734374850988,0.797812497243285,0.22322364112902,0.153024711087515,0.0300781223922968,0.0701989300415051,TRUE,TRUE,0.0300781223922968,0.0300781223922968,0.0701989300415051,TRUE,TRUE,0.0300781223922968
13,92,"National Issues Convention 2","nic2.t1usseca","13:9208::nic2.t1usseca","9208","13:9208",0.74384615627619,0.78307692362712,0.264631456488928,0.190323611797114,13,13,13,0.74384615627619,0.78307692362712,0.264631456488928,0.190323611797114,0.0392307673509303,0.0743078446918146,TRUE,TRUE,0.0392307673509303,0.0392307673509303,0.0743078446918146,TRUE,TRUE,0.0392307673509303
13,92,"National Issues Convention 2","nic2.t1usseca","13:9209::nic2.t1usseca","9209","13:9209",0.831785717180797,0.833571434020996,0.11411207429225,0.111776369693374,14,14,14,0.831785717180797,0.833571434020996,0.11411207429225,0.111776369693374,0.00178571684019913,0.00233570459887601,TRUE,TRUE,0.00178571684019913,0.00178571684019913,0.00233570459887601,TRUE,TRUE,0.00178571684019913
13,92,"National Issues Convention 2","nic2.t1usseca","13:9210::nic2.t1usseca","9210","13:9210",0.784285711390632,0.77642857176917,0.144739242838871,0.149053803275307,14,14,14,0.784285711390632,0.77642857176917,0.144739242838871,0.149053803275307,-0.00785713962146206,-0.00431456043643594,FALSE,FALSE,-0.00785713962146206,-0.00785713962146206,-0.00431456043643594,FALSE,FALSE,-0.00785713962146206
13,92,"National Issues Convention 2","nic2.t1usseca","13:9211::nic2.t1usseca","9211","13:9211",0.814642859356744,0.870714277029037,0.178815160885254,0.106912207861046,14,14,14,0.814642859356744,0.870714277029037,0.178815160885254,0.106912207861046,0.0560714176722935,0.0719029530242075,TRUE,TRUE,0.0560714176722935,0.0560714176722935,0.0719029530242075,TRUE,TRUE,0.0560714176722935
13,92,"National Issues Convention 2","nic2.t1usseca","13:9212::nic2.t1usseca","9212","13:9212",0.815357144389834,0.859642859016146,0.149607997817135,0.111052029621561,14,14,14,0.815357144389834,0.859642859016146,0.149607997817135,0.111052029621561,0.0442857146263121,0.0385559681955732,TRUE,TRUE,0.0442857146263121,0.0442857146263121,0.0385559681955732,TRUE,TRUE,0.0442857146263121
13,92,"National Issues Convention 2","nic2.t1usseca","13:9213::nic2.t1usseca","9213","13:9213",0.771666661898295,0.784333328406016,0.210387963288652,0.151361282014608,15,15,15,0.771666661898295,0.784333328406016,0.210387963288652,0.151361282014608,0.012666666507721,0.0590266812740441,TRUE,TRUE,0.012666666507721,0.012666666507721,0.0590266812740441,TRUE,TRUE,0.012666666507721
13,92,"National Issues Convention 2","nic2.t1usseca","13:9214::nic2.t1usseca","9214","13:9214",0.819000001748403,0.866333333651225,0.161535041051482,0.160462127977663,15,15,15,0.819000001748403,0.866333333651225,0.161535041051482,0.160462127977663,0.047333331902822,0.00107291307381926,TRUE,TRUE,0.047333331902822,0.047333331902822,0.00107291307381926,TRUE,TRUE,0.047333331902822
13,92,"National Issues Convention 2","nic2.t1usseca","13:9215::nic2.t1usseca","9215","13:9215",0.870357138769967,0.843928571258272,0.0790682371757309,0.124037511410079,14,14,14,0.870357138769967,0.843928571258272,0.0790682371757309,0.124037511410079,-0.0264285675116949,-0.0449692742343478,FALSE,FALSE,-0.0264285675116949,-0.0264285675116949,-0.0449692742343478,FALSE,FALSE,-0.0264285675116949
13,92,"National Issues Convention 2","nic2.t1usseca","13:9216::nic2.t1usseca","9216","13:9216",0.783928566745349,0.792857140302658,0.182611171687214,0.157659742506341,14,14,14,0.783928566745349,0.792857140302658,0.182611171687214,0.157659742506341,0.0089285735573088,0.0249514291808736,TRUE,TRUE,0.0089285735573088,0.0089285735573088,0.0249514291808736,TRUE,TRUE,0.0089285735573088
13,92,"National Issues Convention 2","nic2.t1usseca","13:9217::nic2.t1usseca","9217","13:9217",0.825384607681861,0.849999996332022,0.112610335254934,0.106926761328798,13,13,13,0.825384607681861,0.849999996332022,0.112610335254934,0.106926761328798,0.0246153886501607,0.00568357392613607,TRUE,TRUE,0.0246153886501607,0.0246153886501607,0.00568357392613607,TRUE,TRUE,0.0246153886501607
