"poll_id","source_poll_id","poll_name","issue_id","group_key","pair_id","dimension","group_id","dis_t1","adv_t1","dis_t2","adv_t2","grp_t1","grp_t2","reference_tie","no_group_movement","ext_grp","ext_dis","ext_grp_mir","ext_adv_mir","ext_adv","ext_grp_normed","ext_dis_normed","freqgrp_grp","freqdis_grp","freqgrp_mir","freqadv_mir","freqadv_grp"
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9405","15:9405::btp04.w4b57","income","9405",0.512820000831897,0.81481444173389,0.511904282229287,0.685184439023336,0.636363181200894,0.579709560974785,FALSE,FALSE,-0.0566536202261099,-0.000915718602610083,0.0566536202261099,0.129630002710554,-0.129630002710554,-0.0890271811753748,-0.00178565305784603,FALSE,FALSE,TRUE,TRUE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9406","15:9406::btp04.w4b57","income","9406",0.907406664556927,0.555554993450642,0.907407780488332,0.590909090909091,0.706348566781907,0.73333350121975,FALSE,FALSE,-0.0269849344378427,-1.11593140506017e-06,0.0269849344378427,0.0353540974584493,-0.0353540974584493,-0.0918944414543385,-1.20519624843437e-05,FALSE,FALSE,TRUE,TRUE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9407","15:9407::btp04.w4b57","income","9407",0.444444164633751,0.766665998101234,0.291666669150194,0.716667002439499,0.590908634391698,0.48484863882715,FALSE,FALSE,-0.106059995564547,-0.152777495483557,0.106059995564547,0.0499989956617355,-0.0499989956617355,-0.179486285005345,-0.343749581253824,FALSE,FALSE,TRUE,TRUE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9408","15:9408::btp04.w4b57","income","9408",0.333333323399226,0.75,0.333334997296333,0.75,0.499999994039536,0.541667498648167,FALSE,FALSE,0.0416675046086312,1.67389710747923e-06,-0.0416675046086312,0,0,0.0833350082238316,2.51084562380433e-06,TRUE,TRUE,FALSE,FALSE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9409","15:9409::btp04.w4b57","income","9409",0.805554995934168,0.75000000372529,0.805554995934168,0.690477154084614,0.773809286100524,0.743590004169024,FALSE,FALSE,0.0302192819314999,0,-0.0302192819314999,-0.059522849640676,0.059522849640676,0.0390526224927911,0,TRUE,FALSE,FALSE,FALSE,TRUE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9410","15:9410::btp04.w4b57","income","9410",0.7,0.479166250675917,0.7,0.43749999254942,0.564102308108256,0.538461533876566,FALSE,FALSE,0.0256407742316905,0,-0.0256407742316905,-0.0416662581264971,0.0416662581264971,0.0454541204018081,0,TRUE,FALSE,FALSE,FALSE,TRUE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9411","15:9411::btp04.w4b57","income","9411",0.616666999459267,0.555555000901222,0.515150907364759,0.527778332432111,0.59375,0.519607645623824,FALSE,FALSE,0.0741423543761758,0.101516092094508,-0.0741423543761758,-0.027776668469111,0.027776668469111,0.124871333686191,0.164620601043228,TRUE,TRUE,FALSE,FALSE,TRUE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9412","15:9412::btp04.w4b57","income","9412",0.333333333333333,1,0.333332501351833,0.75,0.714285714285714,0.541666250675917,FALSE,FALSE,-0.172619463609798,-8.31981500137857e-07,0.172619463609798,0.25,-0.25,-0.241667249053717,-2.49594450041357e-06,FALSE,FALSE,TRUE,TRUE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9413","15:9413::btp04.w4b57","income","9413",0.333332501351833,0.5,0.333332501351833,0.5,0.404761429343905,0.388888334234555,FALSE,FALSE,-0.0158730951093493,0,0.0158730951093493,0,0,-0.0392159280964064,0,FALSE,FALSE,TRUE,FALSE,FALSE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9414","15:9414::btp04.w4b57","income","9414",0.766665995121002,0.595237135887146,0.633333998918533,0.571428567171097,0.666665827234586,0.597222497065862,FALSE,FALSE,0.0694433301687241,0.133331996202469,-0.0694433301687241,-0.0238085687160492,0.0238085687160492,0.104165126412409,0.173911451728631,TRUE,TRUE,FALSE,FALSE,TRUE
15,15,"By The People 2004 US General Election","btp04.w4b57","15:9415","15:9415::btp04.w4b57","income","9415",0.250000004967054,0.466665995121002,0.388886660337448,0.633332002162933,0.348484545946121,0.499998179349032,FALSE,FALSE,0.151513633402911,0.138886655370394,-0.151513633402911,-0.166666007041931,0.166666007041931,0.232555701419143,0.185182208386939,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9601","17:9601::sm.t1more","income","9601",0.41666667163372,1,0.75,1,0.533333337306976,0.8,FALSE,FALSE,0.266666662693024,0.33333332836628,-0.266666662693024,0,0,0.571428567779307,0.571428567779307,TRUE,TRUE,FALSE,FALSE,FALSE
17,17,"San Mateo","sm.t1more","17:9602","17:9602::sm.t1more","income","9602",0.75,0.527777781089147,0.541666675359011,0.666666669150193,0.616666668653488,0.61666667163372,FALSE,FALSE,-2.98023217215615e-09,0.208333324640989,2.98023217215615e-09,0.138888888061046,-0.138888888061046,-7.77451875026799e-09,0.277777766187986,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9603","17:9603::sm.t1more","income","9603",0.416666656732559,0.111111104488373,0.583333343267441,0.666666666666667,0.233333325386047,0.633333337306976,FALSE,FALSE,-0.400000011920929,-0.166666686534882,0.400000011920929,0.555555562178294,-0.555555562178294,-0.521739140575459,-0.285714314908398,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9604","17:9604::sm.t1more","income","9604",0.5,0.70833332836628,0,0.749999985098838,0.666666662693024,0.599999988079071,FALSE,FALSE,-0.0666666746139528,-0.5,0.0666666746139528,-0.041666656732559,0.041666656732559,-0.100000012516976,-1,FALSE,FALSE,TRUE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9605","17:9605::sm.t1more","income","9605",1,0.433333343267441,0.611111124356588,0.666666662693024,0.64583333954215,0.64583333581686,FALSE,FALSE,3.72529018743961e-09,0.388888875643412,-3.72529018743961e-09,0.233333319425583,-0.233333319425583,5.76819120251763e-09,0.388888875643412,TRUE,TRUE,FALSE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9606","17:9606::sm.t1more","income","9606",1,0.33333333581686,1,0.777777781089147,0.500000001862645,0.851851854059431,FALSE,FALSE,-0.351851852196786,0,0.351851852196786,0.444444445272287,-0.444444445272287,-0.703703707015073,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9607","17:9607::sm.t1more","income","9607",0.566666680574417,0.333333338300387,0.666666666666667,0.944444437821706,0.479166677221656,0.75925925705168,FALSE,FALSE,-0.280092579830024,-0.0999999860922495,0.280092579830024,0.611111099521319,-0.611111099521319,-0.537777764172024,-0.230769206080915,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9608","17:9608::sm.t1more","income","9608",0.729166673496366,0.833333313465118,0.907407402992248,1,0.740740744604005,0.916666662693024,FALSE,FALSE,0.175925918089019,0.178240729495883,-0.175925918089019,-0.166666686534882,0.166666686534882,0.67857140845486,0.658119633196216,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9609","17:9609::sm.t1more","income","9609",1,0.25,1,0.75,0.625,0.875,FALSE,FALSE,-0.25,0,0.25,0.5,-0.5,-0.666666666666667,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9610","17:9610::sm.t1more","income","9610",0.555555562178294,0.625,0.555555562178294,0.58333332836628,0.595238098076412,0.571428571428571,FALSE,FALSE,-0.0238095266478403,0,0.0238095266478403,0.0416666716337205,-0.0416666716337205,-0.0400000045776368,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9611","17:9611::sm.t1more","income","9611",0.7,0.583333343267441,0.666666666666667,0.83333332836628,0.648148152563307,0.733333331346512,FALSE,FALSE,-0.0851851787832046,0.0333333333333333,0.0851851787832046,0.249999985098838,-0.249999985098838,-0.242105248000813,0.0476190476190476,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9612","17:9612::sm.t1more","income","9612",0.5,0.833333343267441,0.722222208976745,0.916666656732559,0.633333337306976,0.799999988079071,FALSE,FALSE,0.166666650772094,0.222222208976745,-0.166666650772094,-0.083333313465118,0.083333313465118,0.454545416122625,0.444444417953491,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9613","17:9613::sm.t1more","income","9613",0.5,0.333333333333333,0.500000004257475,0.44444444278876,0.45,0.48333333581686,FALSE,FALSE,-0.0333333358168601,-4.25747459509296e-09,0.0333333358168601,0.111111109455426,-0.111111109455426,-0.0606060651215638,-8.51494919018592e-09,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9614","17:9614::sm.t1more","income","9614",0.666666666666667,0.611111129323642,0.666666666666667,0.888888875643412,0.638888897995154,0.777777771155039,FALSE,FALSE,-0.138888873159885,0,0.138888873159885,0.27777774631977,-0.27777774631977,-0.384615350757123,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9615","17:9615::sm.t1more","income","9615",0.555555542310079,0.611111104488373,0.722222228844961,0.722222228844961,0.583333323399226,0.722222228844961,FALSE,FALSE,0.138888905445735,0.166666686534882,-0.138888905445735,-0.111111124356588,0.111111124356588,0.333333365122477,0.375000033527612,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9616","17:9616::sm.t1more","income","9616",0.20833333209157,0.416666693985463,0.66666667163372,0.5,0.277777786056201,0.61111111442248,FALSE,FALSE,0.33333332836628,0.458333339542151,-0.33333332836628,-0.0833333060145375,0.0833333060145375,0.461538459951356,0.578947375355665,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9617","17:9617::sm.t1more","income","9617",0.166666701436043,0.222222233812014,0.166666701436043,0.333333333333333,0.208333350718022,0.291666675359011,FALSE,FALSE,0.0833333246409892,0,-0.0833333246409892,-0.111111099521319,0.111111099521319,0.105263149226471,0,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9618","17:9618::sm.t1more","income","9618",0.714285716414452,0.777777791023255,0.833333330495017,0.916666656732559,0.733333338797093,0.851851847436693,FALSE,FALSE,0.1185185086396,0.119047614080565,-0.1185185086396,-0.138888865709304,0.138888865709304,0.444444416504766,0.416666652386387,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9619","17:9619::sm.t1more","income","9619",0.666666656732559,0.666666666666667,0.583333346992731,0.722222228844961,0.666666660990034,0.64285715350083,FALSE,FALSE,-0.0238095074892041,-0.0833333097398277,0.0238095074892041,-0.055555562178294,0.055555562178294,-0.0357142615379112,-0.124999966472386,FALSE,FALSE,TRUE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9620","17:9620::sm.t1more","income","9620",0.5,0.291666656732559,0.75,0.75,0.416666662693024,0.75,FALSE,FALSE,-0.333333337306976,-0.25,0.333333337306976,0.458333343267441,-0.458333343267441,-0.571428574347983,-0.5,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9621","17:9621::sm.t1more","income","9621",0,0.166666656732559,0.0833333507180215,0.416666656732559,0.0833333283662795,0.25000000372529,FALSE,FALSE,0.166666675359011,0.0833333507180215,-0.166666675359011,-0.25,0.25,0.181818190315538,0.0833333507180215,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1more","17:9622","17:9622::sm.t1more","income","9622",0.875,0.5,0.83333332836628,0.777777771155039,0.714285714285714,0.809523803847177,FALSE,FALSE,-0.0952380895614623,0.0416666716337205,0.0952380895614623,0.277777771155039,-0.277777771155039,-0.333333313465118,0.0476190532956806,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9623","17:9623::sm.t1more","income","9623",0.833333333333333,0.916666656732559,0.666666675359011,0.333333343267441,0.866666662693024,0.555555564661821,FALSE,FALSE,-0.311111098031203,-0.166666657974323,0.311111098031203,0.583333313465118,-0.583333313465118,-0.358974345528045,-0.199999989569187,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9624","17:9624::sm.t1more","income","9624",0.75,0.5,0.583333343267441,0.91666667163372,0.6,0.805555562178294,FALSE,FALSE,-0.205555562178294,0.166666656732559,0.205555562178294,0.41666667163372,-0.41666667163372,-0.513888905445735,0.222222208976745,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1more","17:9625","17:9625::sm.t1more","income","9625",0.500000002483527,NA,0.694444437821706,0.833333313465118,0.500000002483527,0.714285705770765,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,17,"San Mateo","sm.t1belowmrkt","17:9601","17:9601::sm.t1belowmrkt","income","9601",0.625,0.5,0.75,0.5,0.6,0.7,FALSE,FALSE,-0.1,-0.125,0.1,0,0,-0.25,-0.333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9602","17:9602::sm.t1belowmrkt","income","9602",0.416666656732559,0.472222233812014,0.624999985098838,0.666666669150193,0.450000002980232,0.649999995529651,FALSE,FALSE,0.199999992549419,0.20833332836628,-0.199999992549419,-0.194444435338179,0.194444435338179,0.363636352060255,0.357142842545801,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9603","17:9603::sm.t1belowmrkt","income","9603",0.916666656732559,1,1,0.666666666666667,0.966666662693024,0.8,FALSE,FALSE,-0.166666662693024,0.083333343267441,0.166666662693024,0.333333333333333,-0.333333333333333,-0.172413789701518,1,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9604","17:9604::sm.t1belowmrkt","income","9604",1,0.541666656732559,0.833333313465118,0.50000000372529,0.633333325386047,0.566666665673256,FALSE,FALSE,0.0666666597127914,0.166666686534882,-0.0666666597127914,-0.0416666530072687,0.0416666530072687,0.105263148235812,0.166666686534882,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9605","17:9605::sm.t1belowmrkt","income","9605",0.777777771155039,0.766666677594185,0.777777771155039,0.7,0.770833337679505,0.72916666418314,FALSE,FALSE,0.0416666734963655,0,-0.0416666734963655,-0.0666666775941851,0.0666666775941851,0.0540540626094322,0,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9606","17:9606::sm.t1belowmrkt","income","9606",0.944444437821706,0.722222218910853,1,0.733333340287209,0.796296291881137,0.833333337679505,FALSE,FALSE,-0.037037045798368,-0.055555562178294,0.037037045798368,0.0111111213763556,-0.0111111213763556,-0.181818220887548,-1,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9607","17:9607::sm.t1belowmrkt","income","9607",0.583333333333333,0.66666667163372,0.722222231328488,0.777777771155039,0.611111112766796,0.740740744604005,FALSE,FALSE,0.129629631837209,0.138888897995154,-0.129629631837209,-0.111111099521319,0.111111099521319,0.333333340429124,0.33333335518837,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9608","17:9608::sm.t1belowmrkt","income","9608",0.537037036485142,1,0.64583332836628,0.666666686534882,0.583333332836628,0.648148145940569,FALSE,FALSE,0.0648148131039408,0.108796291881137,-0.0648148131039408,0.333333313465118,-0.333333313465118,0.155555551264021,0.234999990183115,TRUE,TRUE,FALSE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9609","17:9609::sm.t1belowmrkt","income","9609",0.5,1,0.416666656732559,1,0.75,0.70833332836628,FALSE,FALSE,-0.0416666716337205,-0.083333343267441,0.0416666716337205,0,0,-0.055555562178294,-0.166666686534882,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9610","17:9610::sm.t1belowmrkt","income","9610",0.777777771155039,0.75000000372529,0.944444437821706,0.75000000372529,0.761904761195183,0.833333332623754,FALSE,FALSE,-0.0714285714285714,-0.166666666666667,0.0714285714285714,0,0,-0.29999999910593,-0.749999977648258,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9611","17:9611::sm.t1belowmrkt","income","9611",0.88888888557752,0.666666656732559,0.777777781089147,0.70833332836628,0.799999994039535,0.75,FALSE,FALSE,0.0499999940395354,0.111111104488373,-0.0499999940395354,0.0416666716337205,-0.0416666716337205,0.0624999930150805,0.124999993015081,TRUE,TRUE,FALSE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9612","17:9612::sm.t1belowmrkt","income","9612",0.388888895511627,1,0.555555562178294,1,0.633333337306976,0.733333337306976,FALSE,FALSE,0.1,0.166666666666667,-0.1,0,0,0.272727275682875,0.272727275682875,TRUE,TRUE,FALSE,FALSE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9613","17:9613::sm.t1belowmrkt","income","9613",0.5,0.388888895511627,0.64285714498588,0.777777771155039,0.466666668653488,0.683333332836628,FALSE,FALSE,-0.21666666418314,-0.14285714498588,0.21666666418314,0.388888875643412,-0.388888875643412,-0.406249996856786,-0.28571428997176,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9614","17:9614::sm.t1belowmrkt","income","9614",0.722222233812014,0.277777771155039,0.833333333333333,0.666666666666667,0.500000002483527,0.75,FALSE,FALSE,-0.249999997516473,-0.111111099521319,0.249999997516473,0.388888895511627,-0.388888895511627,-0.499999997516473,-0.399999974966048,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9615","17:9615::sm.t1belowmrkt","income","9615",0.833333333333333,0.888888895511627,0.833333333333333,1,0.86111111442248,0.9,FALSE,FALSE,0.0388888855775197,0,-0.0388888855775197,-0.111111104488373,0.111111104488373,0.279999982833862,0,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9616","17:9616::sm.t1belowmrkt","income","9616",0.708333343267441,0.583333313465118,0.75,0.416666656732559,0.666666666666667,0.63888888557752,FALSE,FALSE,0.027777781089147,-0.041666656732559,-0.027777781089147,-0.166666656732559,0.166666656732559,0.0416666716337205,-0.142857113663029,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9617","17:9617::sm.t1belowmrkt","income","9617",0.666666686534882,0.333333333333333,0.666666686534882,0.5,0.41666667163372,0.54166667163372,FALSE,FALSE,-0.125,0,0.125,0.166666666666667,-0.166666666666667,-0.214285716110346,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9618","17:9618::sm.t1belowmrkt","income","9618",0.694444447755814,0.833333343267441,0.666666669504983,0.833333343267441,0.72916667163372,0.703703708118863,FALSE,FALSE,-0.0254629635148579,-0.0277777782508306,0.0254629635148579,0,0,-0.0349206354396414,-0.0400000004904612,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9619","17:9619::sm.t1belowmrkt","income","9619",0.75,0.555555567145348,0.833333343267441,0.388888875643412,0.66666667163372,0.642857142857143,FALSE,FALSE,0.0238095287765775,-0.083333343267441,-0.0238095287765775,-0.166666691501936,0.166666691501936,0.035714292898774,-0.333333373069764,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9620","17:9620::sm.t1belowmrkt","income","9620",0.75,0.416666656732559,0.88888888557752,1,0.616666662693024,0.933333331346512,FALSE,FALSE,-0.316666668653488,-0.13888888557752,0.316666668653488,0.583333343267441,-0.583333343267441,-0.826086953141513,-0.555555542310079,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9621","17:9621::sm.t1belowmrkt","income","9621",0.75,0,0.75,0.833333343267441,0.5,0.79166667163372,FALSE,FALSE,-0.29166667163372,0,0.29166667163372,0.833333343267441,-0.833333343267441,-0.583333343267441,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9622","17:9622::sm.t1belowmrkt","income","9622",0.5,0.611111124356588,0.70833332836628,0.666666666666667,0.547619053295681,0.690476187637874,FALSE,FALSE,0.142857134342193,0.20833332836628,-0.142857134342193,-0.0555555423100786,0.0555555423100786,0.315789458824326,0.416666656732559,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1belowmrkt","17:9623","17:9623::sm.t1belowmrkt","income","9623",0.388888875643412,0.583333343267441,0.58333333209157,0.0833333507180215,0.466666662693024,0.41666667163372,FALSE,FALSE,-0.0499999910593033,0.194444456448158,0.0499999910593033,0.49999999254942,-0.49999999254942,-0.107142838896537,0.318181830927853,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1belowmrkt","17:9624","17:9624::sm.t1belowmrkt","income","9624",0.5,0.5,0.833333343267441,0.75,0.5,0.777777781089147,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,17,"San Mateo","sm.t1belowmrkt","17:9625","17:9625::sm.t1belowmrkt","income","9625",0.700000002980232,0.666666686534882,0.805555552244186,0.666666686534882,0.69444445023934,0.785714285714286,FALSE,FALSE,-0.0912698354749452,-0.105555549263954,0.0912698354749452,0,0,-0.298701285401088,-0.351851834375181,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9601","17:9601::sm.t1openspace","income","9601",0.375,0.5,0.0833333283662795,0.5,0.4,0.166666662693024,FALSE,FALSE,-0.233333337306976,-0.29166667163372,0.233333337306976,0,0,-0.583333343267441,-0.777777791023255,FALSE,FALSE,TRUE,FALSE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9602","17:9602::sm.t1openspace","income","9602",0.62500000372529,0.611111119389534,0.416666675359011,0.250000002483527,0.616666673123836,0.31666667163372,FALSE,FALSE,0.300000001490116,0.20833332836628,-0.300000001490116,-0.361111116906007,0.361111116906007,0.486486483808849,0.333333323399226,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1openspace","17:9603","17:9603::sm.t1openspace","income","9603",0.25,0,0.166666656732559,0.0555555671453477,0.1,0.100000002980232,FALSE,FALSE,-2.98023219991173e-09,0.083333343267441,2.98023219991173e-09,0.0555555671453477,-0.0555555671453477,-3.31136911101303e-09,0.333333373069764,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9604","17:9604::sm.t1openspace","income","9604",0,0.166666679084301,0,0.0833333507180215,0.133333343267441,0.0666666805744172,FALSE,FALSE,-0.0666666626930236,0,0.0666666626930236,0.0833333283662795,-0.0833333283662795,-0.499999932944779,0,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9605","17:9605::sm.t1openspace","income","9605",0.611111104488373,0.0833333283662795,0.222222233812014,0.0666666626930236,0.309523803847177,0.125000001862645,FALSE,FALSE,0.184523801984531,0.388888870676358,-0.184523801984531,-0.0166666656732559,0.0166666656732559,0.596153832729575,0.636363613457719,TRUE,TRUE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1openspace","17:9606","17:9606::sm.t1openspace","income","9606",0,0.222222218910853,0,0.222222236295541,0.148148145940569,0.148148157530361,FALSE,FALSE,1.158979212601e-08,0,-1.158979212601e-08,-1.7384688189015e-08,1.7384688189015e-08,1.36054081126662e-08,0,TRUE,FALSE,FALSE,FALSE,TRUE
17,17,"San Mateo","sm.t1openspace","17:9607","17:9607::sm.t1openspace","income","9607",0.13888888557752,0.0833333507180215,0.366666662693024,0.166666666666667,0.125000001862645,0.29166666418314,FALSE,FALSE,-0.166666662320495,-0.227777777115504,0.166666662320495,0.0833333159486452,-0.0833333159486452,-0.19047618591461,-0.264516127245979,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9608","17:9608::sm.t1openspace","income","9608",0.41666666418314,0,0.203703709774547,0.166666701436043,0.370370368162791,0.200000008940697,FALSE,FALSE,0.170370359222094,0.212962954408593,-0.170370359222094,0.166666701436043,-0.166666701436043,0.459999972641468,0.511111093627082,TRUE,TRUE,FALSE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9609","17:9609::sm.t1openspace","income","9609",0.833333343267441,0.583333343267441,0.5,0.833333343267441,0.708333343267441,0.66666667163372,FALSE,FALSE,0.0416666716337205,0.333333343267441,-0.0416666716337205,0.25,-0.25,0.0588235355990981,0.400000007152557,TRUE,TRUE,FALSE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9610","17:9610::sm.t1openspace","income","9610",0.222222238779068,0.45833332836628,0.277777771155039,0.375000022351742,0.357142861400332,0.333333343267441,FALSE,FALSE,-0.0238095181328909,0.0555555323759713,0.0238095181328909,0.0833333060145375,-0.0833333060145375,-0.0666666499773661,0.0714285431467749,FALSE,TRUE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9611","17:9611::sm.t1openspace","income","9611",0.200000002980232,0,0.361111104488373,0.0416666753590108,0.111111112766796,0.233333332836628,FALSE,FALSE,-0.122222220069832,-0.16111110150814,0.122222220069832,0.0416666753590108,-0.0416666753590108,-0.137499997834675,-0.201388877635408,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9612","17:9612::sm.t1openspace","income","9612",0.222222228844961,0.0833333507180215,0.388888900478681,0.166666656732559,0.166666677594185,0.300000002980232,FALSE,FALSE,-0.133333325386047,-0.16666667163372,0.133333325386047,0.0833333060145375,-0.0833333060145375,-0.15999999256134,-0.214285722496558,FALSE,FALSE,TRUE,TRUE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9613","17:9613::sm.t1openspace","income","9613",0.547619055424418,0,0.357142857142857,0,0.383333338797093,0.25,FALSE,FALSE,0.133333338797093,0.190476198281561,-0.133333338797093,0,0,0.347826096252142,0.347826096252142,TRUE,TRUE,FALSE,FALSE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9614","17:9614::sm.t1openspace","income","9614",0.222222233812014,0.0555555671453477,0.166666701436043,0.0555555671453477,0.138888900478681,0.111111134290695,FALSE,FALSE,0.0277777661879857,0.0555555323759713,-0.0277777661879857,0,0,0.199999899864205,0.249999882653361,TRUE,TRUE,FALSE,FALSE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9615","17:9615::sm.t1openspace","income","9615",0.222222233812014,0.166666666666667,0.222222233812014,0.166666666666667,0.19444445023934,0.19444445023934,FALSE,TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
17,17,"San Mateo","sm.t1openspace","17:9616","17:9616::sm.t1openspace","income","9616",0.45833332836628,0.25000000745058,0.37500000372529,0.0833333507180215,0.388888888061046,0.277777786056201,FALSE,FALSE,0.111111102004846,0.0833333246409892,-0.111111102004846,-0.166666656732559,0.166666656732559,0.285714262906386,0.181818164823469,TRUE,TRUE,FALSE,FALSE,TRUE
