format,construct,timing_class,membership,metric,weighting,pairs,families,mean,positive_fraction,largest_family_share,se,df,lower,upper,inference,omitted_family
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,affect,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
facilitated_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_combined,pairs,30,1,-0.014444444444444439,0.36666666666666664,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_combined,equal_family_event,30,1,-0.013318452380952379,0.3705357142857143,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_education,pairs,52,1,-0.018612637362637362,0.3269230769230769,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_education,equal_family_event,52,1,-0.018154761904761885,0.3307823129251697,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_gender,pairs,54,1,-0.010802469135802463,0.4074074074074074,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_gender,equal_family_event,54,1,-0.01061507936507935,0.4107142857142853,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,available,d_income,pairs,53,1,-0.016801437556154535,0.3584905660377358,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,d_income,equal_family_event,53,1,-0.015136054421768684,0.37142857142857094,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,h,pairs,1,1,-0.14461132959494832,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,h,equal_family_event,1,1,-0.14461132959494832,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,h,pairs,56,1,-0.015039695306280338,0.3392857142857143,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,h,equal_family_event,56,1,-0.015039695306280323,0.3392857142857138,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,p,pairs,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,p,equal_family_event,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,p,pairs,53,1,-0.030592991913746648,0.2830188679245283,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,p,equal_family_event,53,1,-0.02957766439909295,0.2874149659863942,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,p_absolute,pairs,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,p_absolute,equal_family_event,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,available,p_absolute,pairs,56,1,-0.013095238095238102,0.375,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,available,p_absolute,equal_family_event,56,1,-0.01309523809523808,0.3749999999999995,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_combined,pairs,30,1,-0.014444444444444439,0.36666666666666664,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_combined,equal_family_event,30,1,-0.013318452380952379,0.3705357142857143,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_education,pairs,52,1,-0.018612637362637362,0.3269230769230769,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_education,equal_family_event,52,1,-0.018154761904761885,0.3307823129251697,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_gender,pairs,54,1,-0.010802469135802463,0.4074074074074074,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_gender,equal_family_event,54,1,-0.01061507936507935,0.4107142857142853,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,celaya_2018
facilitated_discussion,policy,immediate,paired,d_income,pairs,53,1,-0.016801437556154535,0.3584905660377358,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,d_income,equal_family_event,53,1,-0.015136054421768684,0.37142857142857094,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,h,pairs,1,1,-0.14461132959494832,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,h,equal_family_event,1,1,-0.14461132959494832,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,h,pairs,56,1,-0.015039695306280338,0.3392857142857143,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,h,equal_family_event,56,1,-0.015039695306280323,0.3392857142857138,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,p,pairs,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,p,equal_family_event,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,p,pairs,53,1,-0.030592991913746648,0.2830188679245283,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,p,equal_family_event,53,1,-0.02957766439909295,0.2874149659863942,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,p_absolute,pairs,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,p_absolute,equal_family_event,1,1,0,0,1,NA,NA,NA,NA,fewer than two independent families,celaya_2018
facilitated_discussion,policy,immediate,paired,p_absolute,pairs,56,1,-0.013095238095238102,0.375,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
facilitated_discussion,policy,immediate,paired,p_absolute,equal_family_event,56,1,-0.01309523809523808,0.3749999999999995,1,NA,NA,NA,NA,fewer than two independent families,hongkong_2020
laboratory_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
laboratory_discussion,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,consensus
mixed_partisan_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
mixed_partisan_discussion,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,echo_2021
